prompt_idx,target_label,gamma,arm,judged_label,hit_target,clf_self_label,span_nll,mean_eligible,frac_le1_eligible,text
186,1,2.0,unguided,1,1,1,9.445530891418455,,,perceptive in its vision of nascent industrialized world politics & globally unimperzo in their tirefulbusting grip on wealth power. Asperger for
186,1,2.0,guided,1,1,1,4.872497081756592,27.5713,0.0106,"perceptive in its vision of nascent industrialized world politics, it's-perceptive in its awareness of, and is--perceptive in its�"
186,0,4.0,unguided,1,0,1,9.445530891418455,,,perceptive in its vision of nascent industrialized world politics & globally unimperzo in their tirefulbusting grip on wealth power. Asperger for
186,0,4.0,guided,1,0,0,9.161632537841797,31.5422,0.0,perceptive in its vision of nascent industrialized world politics. itper�s  in�per a it a is was inper politics in its vision
186,1,4.0,unguided,1,1,1,9.445530891418455,,,perceptive in its vision of nascent industrialized world politics & globally unimperzo in their tirefulbusting grip on wealth power. Asperger for
186,1,4.0,guided,1,1,1,5.968738079071045,25.9901,0.0126,perceptive in its vision of nascent industrialized world politics/perceptive/perceptive of/perlant/perceptive/perceptive in its vision
195,1,-1.0,realtext,0,0,1,,,,"nothing's at stake, just a twisty double-cross you can smell a mile away -- still, the derivative nine queens is lots of fun."
195,0,2.0,unguided,0,1,1,8.469301223754883,,,"nothing's at stake, just a twisty peel first ""what ever happens on the show"" ~ s. ie. but still little if not"
195,0,2.0,guided,0,1,0,5.012277126312256,29.5047,0.0,"nothing's at stake, just a twisty, little twist  So, just, you, but, but, but no, but not"
195,1,2.0,unguided,0,0,1,8.469301223754883,,,"nothing's at stake, just a twisty peel first ""what ever happens on the show"" ~ s. ie. but still little if not"
195,1,2.0,guided,0,0,1,7.904873847961426,30.8069,0.0,"nothing's at stake, just a twisty, big, small afternoon in the air'It''s not, but this certainly is not"
195,0,4.0,unguided,0,1,1,8.469301223754883,,,"nothing's at stake, just a twisty peel first ""what ever happens on the show"" ~ s. ie. but still little if not"
195,0,4.0,guided,0,1,0,8.869471549987793,31.6651,0.0,"nothing's at stake, just a twisty tooiddle,. twist a the just'tojust ',. then just just on the just"
195,1,4.0,unguided,0,0,1,8.469301223754883,,,"nothing's at stake, just a twisty peel first ""what ever happens on the show"" ~ s. ie. but still little if not"
195,1,4.0,guided,0,0,1,2.757500410079956,28.573,0.0302,"nothing's at stake, just a twisty, twisty, twisty, at stake, just a twisty, twisty, twisty"
204,0,-1.0,realtext,0,1,0,,,,i 'd have to say the star and director are the big problems here.
204,0,2.0,unguided,1,0,1,1.4664582014083862,,,"i 'd have to say the star and director, the star and director, the star and director, the star and director, the star and director"
204,0,2.0,guided,1,0,1,5.250065803527832,25.9557,0.1005,i 'd have to say the star and director of the pictures and series of a movie. No hei'd have to say the star and
204,1,2.0,unguided,1,1,1,1.4664582014083862,,,"i 'd have to say the star and director, the star and director, the star and director, the star and director, the star and director"
204,1,2.0,guided,1,1,1,4.633297443389893,26.222,0.0902,"i 'd have to say the star and director of the pictures, who are in town. The 'i'd have to say the star,"
204,0,4.0,unguided,1,0,1,1.4664582014083862,,,"i 'd have to say the star and director, the star and director, the star and director, the star and director, the star and director"
204,0,4.0,guided,0,1,0,7.723557949066162,31.2978,0.0008,"i 'd have to say the star and directord have to say the actor and the hasd directord star, 'd haved havei"
204,1,4.0,unguided,1,1,1,1.4664582014083862,,,"i 'd have to say the star and director, the star and director, the star and director, the star and director, the star and director"
204,1,4.0,guided,0,0,1,5.079074382781982,26.5869,0.1025,"i 'd have to say the star and director of the producer, director of the producer. But youi'd have to say the star,"
213,1,-1.0,realtext,0,0,0,,,,the film tunes into a grief that could lead a man across centuries.
213,0,2.0,unguided,0,1,0,5.361559867858887,,,the film tunes into a grief that could lead a person into anger  At some time  some time  the time  the loss
213,0,2.0,guided,1,0,1,7.982668399810791,31.8232,0.0,"the film tunes into a grief that could lead a young man seeking to work on him. Jobs, an the the, and to a man work for"
213,1,2.0,unguided,0,0,0,5.361559867858887,,,the film tunes into a grief that could lead a person into anger  At some time  some time  the time  the loss
213,1,2.0,guided,0,0,0,5.083720207214356,28.8186,0.0316,the film tunes into a grief that could lead a young man into experience a grief and loss of a parent.  the film tunes into a loss
213,0,4.0,unguided,0,1,0,5.361559867858887,,,the film tunes into a grief that could lead a person into anger  At some time  some time  the time  the loss
213,0,4.0,guided,0,1,0,7.435608863830566,31.9664,0.0,the film tunes into a grief that could lead a loss that the take in the characters. The fact of the the filmmakers make this a hard cry for
213,1,4.0,unguided,0,0,0,5.361559867858887,,,the film tunes into a grief that could lead a person into anger  At some time  some time  the time  the loss
213,1,4.0,guided,0,0,0,6.181619644165039,31.6944,0.0,"the film tunes into a grief that could lead a young man down a path of violence. an, an the the young film to a man the for"
222,1,-1.0,realtext,1,1,1,,,,blanchett's performance confirms her power once again.
222,0,2.0,unguided,1,0,1,9.305093765258787,,,blanchett's performance confirms her power once we hear about someone’s ambition. The mark of ambition we hear about someone's goals
222,0,2.0,guided,1,0,1,9.881304740905762,30.5258,0.0008,blanchett's performance confirms her power once again in  time it iss the as. it for' herblbltt's performance
222,1,2.0,unguided,1,1,1,9.305093765258787,,,blanchett's performance confirms her power once we hear about someone’s ambition. The mark of ambition we hear about someone's goals
222,1,2.0,guided,1,1,1,5.787474155426025,20.4976,0.0914,blanchett's performance confirms her power once again –  ’s performance confirms her power once again – Mçanche's performance
222,0,4.0,unguided,1,0,1,9.305093765258787,,,blanchett's performance confirms her power once we hear about someone’s ambition. The mark of ambition we hear about someone's goals
222,0,4.0,guided,1,0,1,10.267842292785645,30.5654,0.0,blanchett's performance confirms her power once again in bl it iss notbl. it she thebl abl power is is.
222,1,4.0,unguided,1,1,1,9.305093765258787,,,blanchett's performance confirms her power once we hear about someone’s ambition. The mark of ambition we hear about someone's goals
222,1,4.0,guided,1,1,1,5.787474155426025,20.4976,0.0914,blanchett's performance confirms her power once again –  ’s performance confirms her power once again – Mçanche's performance
231,0,-1.0,realtext,0,1,0,,,,"it's like every bad idea that's ever gone into an after-school special compiled in one place, minus those daytime programs'slickness and sophistication ( and wh"
231,0,2.0,unguided,0,1,0,8.778279304504395,,,"it's like every bad idea that's been que up a projected on to a made them think ""Liv Immersion suggests, eventually,"
231,0,2.0,guided,0,1,0,2.6478264331817627,16.058,0.2451,"it's like every bad idea that's-every bad idea,'s-every bad idea,'s-every bad idea, '"
231,1,2.0,unguided,0,0,0,8.778279304504395,,,"it's like every bad idea that's been que up a projected on to a made them think ""Liv Immersion suggests, eventually,"
231,1,2.0,guided,0,0,0,6.677559852600098,31.7417,0.0008,it's like every bad idea that's made and'to'it in into practice. it is not the only one that it' up
231,0,4.0,unguided,0,1,0,8.778279304504395,,,"it's like every bad idea that's been que up a projected on to a made them think ""Liv Immersion suggests, eventually,"
231,0,4.0,guided,0,1,0,5.042248725891113,20.2593,0.067,it's like every bad idea that's like every bad idea idea's likeevery single bad idea idea's likeevery bad idea idea
231,1,4.0,unguided,0,0,0,8.778279304504395,,,"it's like every bad idea that's been que up a projected on to a made them think ""Liv Immersion suggests, eventually,"
231,1,4.0,guided,0,0,0,8.120158195495605,31.669,0.0008,it's like every bad idea that's from the'to''s every's's'ideassit 'every that '
240,0,-1.0,realtext,0,1,0,,,,"it's hard to like a film about a guy who is utterly unlikeable, and shiner, starring michael caine as an aging british boxing promoter desperate for a taste of "
240,0,2.0,unguided,1,0,0,6.7691850662231445,,,"it's hard to like a film about a politician campaigning for major policy positions, but they do quite a good job, I wish; this movie"
240,0,2.0,guided,0,1,0,6.451409816741943,30.8424,0.0,it's hard to like a film about a place where it might not like the movie of comes to a point where it might not like a movie
240,1,2.0,unguided,1,1,0,6.7691850662231445,,,"it's hard to like a film about a politician campaigning for major policy positions, but they do quite a good job, I wish; this movie"
240,1,2.0,guided,1,1,0,3.3887195587158203,22.2977,0.0748,it's hard to like a film about a man it’s also hard to like a film about a woman it’s hard to
240,0,4.0,unguided,1,0,0,6.7691850662231445,,,"it's hard to like a film about a politician campaigning for major policy positions, but they do quite a good job, I wish; this movie"
240,0,4.0,guided,0,1,0,5.576795101165772,31.7506,0.0016,"it's hard to like a film about a friend, even its. likeit's hard to like a film about a child  is the film"
240,1,4.0,unguided,1,1,0,6.7691850662231445,,,"it's hard to like a film about a politician campaigning for major policy positions, but they do quite a good job, I wish; this movie"
240,1,4.0,guided,1,1,0,5.810074806213379,29.3886,0.0152,"it's hard to like a film about a girl, movies.  it‘s hard to like a film about a great, movie"
249,1,-1.0,realtext,1,1,1,,,,a rewarding work of art for only the most patient and challenge-hungry moviegoers.
249,0,2.0,unguided,1,0,1,5.817765235900879,,,"a rewarding work of art for only the most patient humans to behold. And so far no connection to any rules or obligations they have, or are,"
249,0,2.0,guided,1,0,1,7.314445495605469,30.8914,0.0,"a rewarding work of art for only the most patient creat, who only the.'s a by for, and, of art by only the most patient"
249,1,2.0,unguided,1,1,1,5.817765235900879,,,"a rewarding work of art for only the most patient humans to behold. And so far no connection to any rules or obligations they have, or are,"
249,1,2.0,guided,1,1,1,3.430535078048706,30.6673,0.0117,"a rewarding work of art for only the most patient form of art. The art is more rewarding than any other form of art, but there are many"
249,0,4.0,unguided,1,0,1,5.817765235900879,,,"a rewarding work of art for only the most patient humans to behold. And so far no connection to any rules or obligations they have, or are,"
249,0,4.0,guided,1,0,1,7.433440685272217,30.8914,0.0,"a rewarding work of art for only the most patient creat, who only only. was a by for, and, of art by only the most from"
249,1,4.0,unguided,1,1,1,5.817765235900879,,,"a rewarding work of art for only the most patient humans to behold. And so far no connection to any rules or obligations they have, or are,"
249,1,4.0,guided,1,1,1,5.078774929046631,31.0525,0.0,"a rewarding work of art for only the most patient artists of all. The art on this planet that any and every artist, regardless of them are,"
258,1,-1.0,realtext,1,1,0,,,,"the old-world - meets-new mesh is incarnated in the movie's soundtrack, a joyful effusion of disco bollywood that, by the end of monsoon wedding, sent my spirit"
258,0,2.0,unguided,1,0,1,7.081376075744629,,,the old-world - meets-new mesh is stripfitting  old mesh is stripfitting old-world is strip  to-old mesh
258,0,2.0,guided,1,0,1,5.979020595550537,28.1624,0.0008,the old-world - meets-new mesh is the oldworld meshThe meets-new mesh- the worldThe meets-new meshthe 
258,1,2.0,unguided,1,1,1,7.081376075744629,,,the old-world - meets-new mesh is stripfitting  old mesh is stripfitting old-world is strip  to-old mesh
258,1,2.0,guided,1,1,1,3.061112880706787,16.0519,0.1793,the old-world - meets-new mesh is the  the old mesh  the old-world - meets-new mesh is the 
258,0,4.0,unguided,1,0,1,7.081376075744629,,,the old-world - meets-new mesh is stripfitting  old mesh is stripfitting old-world is strip  to-old mesh
258,0,4.0,guided,1,0,0,7.56041955947876,31.7415,0.0008,the old-world - meets-new mesh is mesh meshandthe in- of mesh- mesh mesh is mesh mesh mesh mesh meshandthe in
258,1,4.0,unguided,1,1,1,7.081376075744629,,,the old-world - meets-new mesh is stripfitting  old mesh is stripfitting old-world is strip  to-old mesh
258,1,4.0,guided,1,1,1,3.061112880706787,14.0909,0.2222,the old-world - meets-new mesh is the  the old mesh  the old-world - meets-new mesh is the 
267,1,-1.0,realtext,1,1,1,,,,"macdowell, whose wifty southern charm has anchored lighter affairs... brings an absolutely riveting conviction to her role."
267,0,2.0,unguided,1,0,1,4.922811985015869,,,"macdowell, whose wifty southern charm has been a great gift to, whose wifty southern charm has been a great gift to, is that"
267,0,2.0,guided,0,1,1,8.961825370788574,31.9559,0.0,"macdowell, whose wifty southern charm has been puted John Bill the, who is't to from his's- the to wifty southern"
267,1,2.0,unguided,1,1,1,4.922811985015869,,,"macdowell, whose wifty southern charm has been a great gift to, whose wifty southern charm has been a great gift to, is that"
267,1,2.0,guided,1,1,1,7.19322681427002,31.2135,0.0,"macdowell, whose wifty southern charm has given her some rural appeal that has earned her her reputation name for votes. All of this is that"
267,0,4.0,unguided,1,0,1,4.922811985015869,,,"macdowell, whose wifty southern charm has been a great gift to, whose wifty southern charm has been a great gift to, is that"
267,0,4.0,guided,1,0,0,7.703668117523193,31.966,0.0,"macdowell, whose wifty southern charm has been down to to to the to is of't ( theto's- the to has gotten for"
267,1,4.0,unguided,1,1,1,4.922811985015869,,,"macdowell, whose wifty southern charm has been a great gift to, whose wifty southern charm has been a great gift to, is that"
267,1,4.0,guided,1,1,1,6.31874418258667,31.5047,0.0,"macdowell, whose wifty southern charm has given her all best that she has given her. The one who knows that whatever she knows is true"
276,1,-1.0,realtext,1,1,1,,,,"all-in-all, the film is an enjoyable and frankly told tale of a people who live among us, but not necessarily with us."
276,0,2.0,unguided,1,0,1,6.844422817230225,,,"all-in-all, the film is an incredible one for its outlook in life, its truly inspiring, and in the strongest performance by Sandifer"
276,0,2.0,guided,1,0,1,7.5388503074646,32.0,0.0,"all-in-all, the film is an incredible achievement in many making, and all with an it a,,- a, to the,"
276,1,2.0,unguided,1,1,1,6.844422817230225,,,"all-in-all, the film is an incredible one for its outlook in life, its truly inspiring, and in the strongest performance by Sandifer"
276,1,2.0,guided,1,1,1,1.9404741525650024,14.2317,0.1868,"all-in-all, the film is anall-in-all, the film is anall-in-all, the film is an"
276,0,4.0,unguided,1,0,1,6.844422817230225,,,"all-in-all, the film is an incredible one for its outlook in life, its truly inspiring, and in the strongest performance by Sandifer"
276,0,4.0,guided,1,0,1,8.489956855773926,31.959,0.0,"all-in-all, the film is an all,. all- that after all-As-,,- a,.-.,"
276,1,4.0,unguided,1,1,1,6.844422817230225,,,"all-in-all, the film is an incredible one for its outlook in life, its truly inspiring, and in the strongest performance by Sandifer"
276,1,4.0,guided,1,1,1,5.195520401000977,27.4245,0.0,"all-in-all, the film is an incredible art in the making a truly stunning art in the process, the soundtrack of the film is beautiful"
285,1,-1.0,realtext,1,1,1,,,,the chateau cleverly probes the cross-cultural differences between gauls and yanks.
285,0,2.0,unguided,0,1,0,9.249845504760742,,,the chateau cleverly probes the cross-screen in a superlicious hege scanner headlessly indexes the cross-screen in a mobile market
285,0,2.0,guided,1,0,1,6.836581707000732,30.9646,0.0,"the chateau cleverly probes the cross-section of the body, in to it The The it of cross, and the, in chates"
285,1,2.0,unguided,0,0,0,9.249845504760742,,,the chateau cleverly probes the cross-screen in a superlicious hege scanner headlessly indexes the cross-screen in a mobile market
285,1,2.0,guided,1,1,1,3.31992506980896,22.1688,0.1482,the chateau cleverly probes the cross-country bridge.  The chateau simply probes the cross-country bridge in real-world
285,0,4.0,unguided,0,1,0,9.249845504760742,,,the chateau cleverly probes the cross-screen in a superlicious hege scanner headlessly indexes the cross-screen in a mobile market
285,0,4.0,guided,1,0,1,7.069027900695801,31.2313,0.0,the chateau cleverly probes the cross-section of the face and by The of. The Heart of the The by's the - of 
285,1,4.0,unguided,0,0,0,9.249845504760742,,,the chateau cleverly probes the cross-screen in a superlicious hege scanner headlessly indexes the cross-screen in a mobile market
285,1,4.0,guided,0,0,1,5.619083404541016,23.7141,0.1022,"the chateau cleverly probes the cross-country gaps in out,countrythe chutely probes the cross-country gaps in in-country"
294,0,-1.0,realtext,0,1,0,,,,"the most hopelessly monotonous film of the year, noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take."
294,0,2.0,unguided,0,1,0,6.709897041320801,,,"the most hopelessly monotonous film of the world Ent: The soundtrack of the oldest, most silent video game ever released Ents: The Ent"
294,0,2.0,guided,0,1,0,5.8384928703308105,25.0655,0.0592,the most hopelessly monotonous film of the twentieth century: one of cinema’s most hopelessly monotonous most hopelessly monoton
294,1,2.0,unguided,0,0,0,6.709897041320801,,,"the most hopelessly monotonous film of the world Ent: The soundtrack of the oldest, most silent video game ever released Ents: The Ent"
294,1,2.0,guided,0,0,0,3.961833238601685,21.9088,0.1121,the most hopelessly monotonous film of the world and the wonderful and the world andthe most hopelessly monotonous film of the world and
294,0,4.0,unguided,0,1,0,6.709897041320801,,,"the most hopelessly monotonous film of the world Ent: The soundtrack of the oldest, most silent video game ever released Ents: The Ent"
294,0,4.0,guided,0,1,0,5.3044304847717285,21.9608,0.1367,the most hopelessly monotonous film of the world” and  “the most hopelessly monotonous film of the world and
294,1,4.0,unguided,0,0,0,6.709897041320801,,,"the most hopelessly monotonous film of the world Ent: The soundtrack of the oldest, most silent video game ever released Ents: The Ent"
294,1,4.0,guided,0,0,1,8.16580581665039,31.6409,0.0,"the most hopelessly monotonous film of the twentieth century ever of of and is, the, film of a the the of most film,"
7,0,-1.0,realtext,0,1,0,,,,"it takes a strange kind of laziness to waste the talents of robert forster, anne meara, eugene levy, and reginald veljohnson all in the same movie."
7,0,2.0,unguided,0,1,0,6.32371997833252,,,"it takes a strange kind of laziness to waste money. In fact, if you achieve any confrontation, you develop a character who lives with an extravagant"
7,0,2.0,guided,0,1,0,2.7260422706604004,27.6036,0.0249,"it takes a strange kind of laziness to waste time. It takes a while to work out, you know. It takes a strange kind of laz"
7,1,2.0,unguided,0,0,0,6.32371997833252,,,"it takes a strange kind of laziness to waste money. In fact, if you achieve any confrontation, you develop a character who lives with an extravagant"
7,1,2.0,guided,1,1,0,8.640539169311523,31.9391,0.0,it takes a strange kind of laziness to waste what in .it is part of a favorite this about..it is actually in our in
7,0,4.0,unguided,0,1,0,6.32371997833252,,,"it takes a strange kind of laziness to waste money. In fact, if you achieve any confrontation, you develop a character who lives with an extravagant"
7,0,4.0,guided,0,1,0,3.8129067420959473,27.9594,0.0,"it takes a strange kind of laziness to waste time. We need some time to work out, you know. it takes a strange kind of laz"
7,1,4.0,unguided,0,0,0,6.32371997833252,,,"it takes a strange kind of laziness to waste money. In fact, if you achieve any confrontation, you develop a character who lives with an extravagant"
7,1,4.0,guided,0,0,0,9.07935905456543,32.0,0.0,it takes a strange kind of laziness to waste resources the  energy it is in is a  take it.. a it to in kind in
16,0,-1.0,realtext,0,1,0,,,,the iditarod lasts for days - this just felt like it did.
16,0,2.0,unguided,0,1,0,3.524343490600586,,,the iditarod lasts for days - this just like iditarod lasts for weeks - this just like iditarod lasts for weeks - this is
16,0,2.0,guided,0,1,0,5.069125175476074,23.2828,0.0215,the iditarod lasts for days - this just does not help  whytheiditarod last for days - this just does not happen 
16,1,2.0,unguided,0,0,0,3.524343490600586,,,the iditarod lasts for days - this just like iditarod lasts for weeks - this just like iditarod lasts for weeks - this is
16,1,2.0,guided,0,0,1,4.476797103881836,23.0433,0.0581,the iditarod lasts for days - this just for hilarious  does ittiditarod last for days - this just for hilarious  
16,0,4.0,unguided,0,1,0,3.524343490600586,,,the iditarod lasts for days - this just like iditarod lasts for weeks - this just like iditarod lasts for weeks - this is
16,0,4.0,guided,0,1,0,4.136388778686523,30.8848,0.0063,the iditarod lasts for days - this just says me  This is me -the iditarod lasts for days - this just says me
16,1,4.0,unguided,0,0,0,3.524343490600586,,,the iditarod lasts for days - this just like iditarod lasts for weeks - this just like iditarod lasts for weeks - this is
16,1,4.0,guided,0,0,0,6.256946086883545,30.7734,0.0072,the iditarod lasts for days - this just the fun!  How long thethe iditarod last? Well - this just the science
25,0,-1.0,realtext,1,0,1,,,,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god,'it is far too self-conscious to draw you deeply into its world."
25,0,2.0,unguided,1,0,1,5.718888282775879,,,if the movie succeeds in instilling a wary sense of iniquity in the viewer in a way it succeeded in one of the Playbook Virtues
25,0,2.0,guided,0,1,0,5.136410713195801,29.3918,0.0174,if the movie succeeds in instilling a wary sense of trusting a who might be involved in a bad guy.  if the movie succeeds in inst
25,1,2.0,unguided,1,1,1,5.718888282775879,,,if the movie succeeds in instilling a wary sense of iniquity in the viewer in a way it succeeded in one of the Playbook Virtues
25,1,2.0,guided,1,1,1,2.465451002120972,20.8663,0.0971,"if the movie succeeds in instilling a wary sense of optimism, if the movie succeeds in instilling a wary sense of optimism and if the movie succeeds"
25,0,4.0,unguided,1,0,1,5.718888282775879,,,if the movie succeeds in instilling a wary sense of iniquity in the viewer in a way it succeeded in one of the Playbook Virtues
25,0,4.0,guided,0,1,0,5.349847793579102,26.9557,0.0435,if the movie succeeds in instilling a wary sense of the:if the movie succeeds in instilling a wary sense of of and all the fails fails
25,1,4.0,unguided,1,1,1,5.718888282775879,,,if the movie succeeds in instilling a wary sense of iniquity in the viewer in a way it succeeded in one of the Playbook Virtues
25,1,4.0,guided,1,1,1,3.5209832191467285,24.6056,0.0776,if the movie succeeds in instilling a wary sense of confidence that a person can invest inif the movie succeeded in instilling a wary sense of confidence
34,1,-1.0,realtext,1,1,0,,,,the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation.
34,0,2.0,unguided,1,0,1,8.036307334899902,,,"the subtle strength of `` elling '' is that, before faced with his newspaper, with his readers, not even with the newsinfo,, couldn"
34,0,2.0,guided,1,0,1,8.749909400939941,31.9443,0.0008,"the subtle strength of `` elling '' is that, `` or it `` `` elling a alling e '' of it `` to, the e"
34,1,2.0,unguided,1,1,1,8.036307334899902,,,"the subtle strength of `` elling '' is that, before faced with his newspaper, with his readers, not even with the newsinfo,, couldn"
34,1,2.0,guided,1,1,1,4.672304153442383,25.1072,0.0639,"the subtle strength of `` elling '' is that, for elling, 1, 1, 4, 10, 11, 16, 17, 18"
34,0,4.0,unguided,1,0,1,8.036307334899902,,,"the subtle strength of `` elling '' is that, before faced with his newspaper, with his readers, not even with the newsinfo,, couldn"
34,0,4.0,guided,1,0,0,9.220646858215332,32.0,0.0,the subtle strength of `` elling '' is that at no put it in be thelling a a of e '' of E `` to.'' the e
34,1,4.0,unguided,1,1,1,8.036307334899902,,,"the subtle strength of `` elling '' is that, before faced with his newspaper, with his readers, not even with the newsinfo,, couldn"
34,1,4.0,guided,1,1,1,4.01047420501709,25.1741,0.0698,"the subtle strength of `` elling '' is that it is elling, 9, 10, 11, 10, 11, 16, 17, 18"
43,1,-1.0,realtext,1,1,1,,,,"for the most part, director anne-sophie birot's first feature is a sensitive, extraordinarily well-acted drama."
43,0,2.0,unguided,0,1,1,5.367863655090332,,,"for the most part, director anne-s f anne Writer anne-s f anne/panner anne-s f an"
43,0,2.0,guided,0,1,1,8.268564224243164,31.3495,0.0008,"for the most part, director anne-s-director-director--directdirector-ne-s-director-ne-- mostdirector"
43,1,2.0,unguided,0,0,1,5.367863655090332,,,"for the most part, director anne-s f anne Writer anne-s f anne/panner anne-s f an"
43,1,2.0,guided,0,0,1,2.8369061946868896,13.1573,0.3329,"for the most part, director anne-sé-for the most part, director anne-sé-for the most part, director"
43,0,4.0,unguided,0,1,1,5.367863655090332,,,"for the most part, director anne-s f anne Writer anne-s f anne/panner anne-s f an"
43,0,4.0,guided,0,1,1,10.04351043701172,31.5538,0.0,"for the most part, director anne-sorts-andasfor the most,,ne is annene-nedirector-and-"
43,1,4.0,unguided,0,0,1,5.367863655090332,,,"for the most part, director anne-s f anne Writer anne-s f anne/panner anne-s f an"
43,1,4.0,guided,0,0,1,4.523542881011963,18.2235,0.1737,"for the most part, director anne-s script director anne-s director director anne-s director director director director director director anne"
52,0,-1.0,realtext,0,1,0,,,,"schaeffer has to find some hook on which to hang his persistently useless movies, and it might as well be the resuscitation of the middle-aged character."
52,0,2.0,unguided,0,1,0,7.057347774505615,,,"schaeffer has to find some hook on which his chiropractor apps can be certified, hschaeff has to find some hook on which d"
52,0,2.0,guided,0,1,0,6.116730690002441,31.0766,0.0009,"schaeffer has to find some hook on which his own could then be a hook, would him there to be a hook, to him to be"
52,1,2.0,unguided,0,0,0,7.057347774505615,,,"schaeffer has to find some hook on which his chiropractor apps can be certified, hschaeff has to find some hook on which d"
52,1,2.0,guided,0,0,0,7.914593696594238,30.2989,0.0107,"schaeffer has to find some hook on which it’ him play. Oh, right. They’re just got to find some hook"
52,0,4.0,unguided,0,1,0,7.057347774505615,,,"schaeffer has to find some hook on which his chiropractor apps can be certified, hschaeff has to find some hook on which d"
52,0,4.0,guided,1,0,0,6.894688606262207,29.3709,0.0215,"schaeffer has to find some hook on which he can turn the corner and say, “I’ve got my man.”"
52,1,4.0,unguided,0,0,0,7.057347774505615,,,"schaeffer has to find some hook on which his chiropractor apps can be certified, hschaeff has to find some hook on which d"
52,1,4.0,guided,0,0,0,8.138335227966309,31.1475,0.0008,schaeffer has to find some hook on which it is to found and will. all from him affer to find some hook on which it is
61,1,-1.0,realtext,1,1,1,,,,"exquisitely nuanced in mood tics and dialogue, this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human ber"
61,0,2.0,unguided,1,0,1,4.412801742553711,,,"exquisitely nuanced in mood tics and movement rhythms.  Animals, whatever they are, have always been treasured for their uniqueness"
61,0,2.0,guided,1,0,1,10.033103942871094,32.0,0.0,"exquisitely nuanced in mood tics and mores about a truly level is- in in. the, her is or in� and the"
61,1,2.0,unguided,1,1,1,4.412801742553711,,,"exquisitely nuanced in mood tics and movement rhythms.  Animals, whatever they are, have always been treasured for their uniqueness"
61,1,2.0,guided,1,1,1,3.8651740550994873,17.7771,0.2265,exquisitely nuanced in mood tics and stress ticsexquirably nuanced in mood tics and stress ticsexquiriously
61,0,4.0,unguided,1,0,1,4.412801742553711,,,"exquisitely nuanced in mood tics and movement rhythms.  Animals, whatever they are, have always been treasured for their uniqueness"
61,0,4.0,guided,1,0,1,10.663594245910645,32.0,0.0,"exquisitely nuanced in mood tics and symptomsdex, a a is-� in. the,� is or-� and emotional"
61,1,4.0,unguided,1,1,1,4.412801742553711,,,"exquisitely nuanced in mood tics and movement rhythms.  Animals, whatever they are, have always been treasured for their uniqueness"
61,1,4.0,guided,1,1,1,5.425323963165283,17.9071,0.214,exquisitely nuanced in mood tics and arousal ticexquirably nuanced in mood tics and stress ticexquiriously
70,0,-1.0,realtext,0,1,0,,,,"green might want to hang onto that ski mask, as robbery may be the only way to pay for his next project."
70,0,2.0,unguided,0,1,1,6.456982612609863,,,"green might want to hang onto that ski mask,­­­M­M­A­JFG­­­M­M­A­"
70,0,2.0,guided,0,1,0,7.386386871337891,28.8116,0.0354,"green might want to hang onto that ski mask, but the little in green can go back and grab that mask and don the mask.  ."
70,1,2.0,unguided,0,0,1,6.456982612609863,,,"green might want to hang onto that ski mask,­­­M­M­A­JFG­­­M­M­A­"
70,1,2.0,guided,0,0,0,8.457427024841309,31.7283,0.0,"green might want to hang onto that ski mask, because a doesn, not you go into a, cave, so is, is the to,,"
70,0,4.0,unguided,0,1,1,6.456982612609863,,,"green might want to hang onto that ski mask,­­­M­M­A­JFG­­­M­M­A­"
70,0,4.0,guided,0,1,0,7.991635322570801,31.1792,0.0,"green might want to hang onto that ski mask, because a for,, probably to on to the that, mask ( his.  )."
70,1,4.0,unguided,0,0,1,6.456982612609863,,,"green might want to hang onto that ski mask,­­­M­M­A­JFG­­­M­M­A­"
70,1,4.0,guided,0,0,0,8.17249584197998,31.5893,0.0,"green might want to hang onto that ski mask, ski mask mask, ski masks, and maskgreengreen to want to hanging onto the,,,"
79,1,-1.0,realtext,0,0,1,,,,"it's a scattershot affair, but when it hits its mark it's brilliant."
79,0,2.0,unguided,0,1,1,6.577819347381592,,,"it's a scattershot affair, but there are gossip sites based out of. Save rock, roll and roll is backed by a vast and"
79,0,2.0,guided,0,1,0,5.584200382232666,28.2387,0.0196,"it's a scattershot affair, but it’s the end of the story.  it’s a scattershot"
79,1,2.0,unguided,0,0,1,6.577819347381592,,,"it's a scattershot affair, but there are gossip sites based out of. Save rock, roll and roll is backed by a vast and"
79,1,2.0,guided,0,0,1,5.202696323394775,25.7081,0.032,"it's a scattershot affair, but Scattershot's precipit is also a scattershot, but Scattershot is also"
79,0,4.0,unguided,0,1,1,6.577819347381592,,,"it's a scattershot affair, but there are gossip sites based out of. Save rock, roll and roll is backed by a vast and"
79,0,4.0,guided,0,1,0,12.633002281188965,31.9635,0.0,"it's a scattershot affair, but isn’ not not isit ''s sc sc-scsc- it sc asc'"
79,1,4.0,unguided,0,0,1,6.577819347381592,,,"it's a scattershot affair, but there are gossip sites based out of. Save rock, roll and roll is backed by a vast and"
