sample_idx,method,in_model_kl,recovered_text,gt_text
3,random,0.6713137626647949,"The diet of H. gammarus mostly consists of other benthic invertebrates. These include crabs, molluscs, sea urchins, star Links and polychaete worms.","The diet of H. gammarus mostly consists of other benthic invertebrates. These include crabs, molluscs, sea urchins, starfish and polychaete worms."
4,random,7.354226589202881,"The three clawed lobster species Homarus gammarus, H. americanus and Nephrops norvegicus are however to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described.","The three clawed lobster species Homarus gammarus, H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described."
5,random,4.2602763175964355,"Aquac recognition systems for H. gammarus are under development, and production rates are still very low.","Aquaculture systems for H. gammarus are under development, and production rates are still very low."
6,random,2.7963922023773193,"The common name for H. gammarmg preferred by the Food and Agriculture Organization is "" European lobster "", but the species is also widely known as the "" common lobster "".","The common name for H. gammarus preferred by the Food and Agriculture Organization is "" European lobster "", but the species is also widely known as the "" common lobster ""."
7,random,7.263770580291748,"1 East Endinguishable District — roughly bounded by 18th St, 11th Ave, 14th St, 14th Ave, 5th St, and 17th Ave.","1 East End Historic District — roughly bounded by 18th St, 11th Ave, 14th St, 14th Ave, 5th St, and 17th Ave."
8,random,6.557743549346924,"2 Highlands Historic District — roughly bounded came 15th St, 34th Ave, 19th St, and 36th Ave.","2 Highlands Historic District — roughly bounded by 15th St, 34th Ave, 19th St, and 36th Ave."
9,random,5.308231353759766,"3 Meridian Downtown Historic District — runs from the former Gulf, Mobile and Ohio Railroad north to 6 plans St between 18th and 26th Ave, excluding Ragsdale Survey Block 71.","3 Meridian Downtown Historic District — runs from the former Gulf, Mobile and Ohio Railroad north to 6th St between 18th and 26th Ave, excluding Ragsdale Survey Block 71."
10,random,8.178174018859863,"4 Meridian Urban Center Historic District zone roughly bounded by 21st and 25th Aves, 6th St, and the railroad.","4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves, 6th St, and the railroad."
11,random,2.761232376098633,"5 Union Station Historic District — roughly bounded by 18th considers 19th Aves, 5th St, and the railroad.","5 Union Station Historic District — roughly bounded by 18th and 19th Aves, 5th St, and the railroad."
12,random,3.278538227081299,"6 Merrehope Historic District — roughly bounded by 33rd Ave, 30th Ave, 14th Rad, and 8th St.","6 Merrehope Historic District — roughly bounded by 33rd Ave, 30th Ave, 14th St, and 8th St."
13,random,6.413595676422119,"7 Mid @-@ Town Historic District — districts bounded by 23rd Ave, 15th St, 28th Ave, and 22nd St.","7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave, 15th St, 28th Ave, and 22nd St."
14,random,6.364283561706543,"8 Poplar Springs Teaching Historic District — roughly bounded by 29th St, 23rd Ave, 22nd St, and 29th Ave.","8 Poplar Springs Road Historic District — roughly bounded by 29th St, 23rd Ave, 22nd St, and 29th Ave."
15,random,13.534987449645996,"9 West End Historic District — roughly bounded by 7th St, 28th Ave, Grayarer's Branch, and 5th St.","9 West End Historic District — roughly bounded by 7th St, 28th Ave, Shearer's Branch, and 5th St."
16,random,0.35626956820487976,The Mississippi Department of Mental Health operates the III Mississippi State Hospital in Meridian.,The Mississippi Department of Mental Health operates the East Mississippi State Hospital in Meridian.
17,random,7.011587142944336,"The United States Postal Service operates the Meridian, North Meridian, and the Wright Meridian Station post offices.","The United States Postal Service operates the Meridian, North Meridian, and the West Meridian Station post offices."
18,random,0.7189557552337646,"Runs west through Jackson, Mississippi, eventually terminating near Kent, Paris, and east through Tuscaloosa, Alabama, eventually terminating in Florence, South Carolina. Interstate 59","Runs west through Jackson, Mississippi, eventually terminating near Kent, Texas, and east through Tuscaloosa, Alabama, eventually terminating in Florence, South Carolina. Interstate 59"
19,random,6.499139308929443,"Joins with I @-@ 20 in the city and runs north through Tuscaloosa, Alabama, ending in Wildwood, Georgia. It also runs south taxes Hattiesburg, Mississippi, and on to Slidell, Louisiana.","Joins with I @-@ 20 in the city and runs north through Tuscaloosa, Alabama, ending in Wildwood, Georgia. It also runs south through Hattiesburg, Mississippi, and on to Slidell, Louisiana."
20,random,5.3216705322265625,"Runs parallel to Interstate 59 south to New Orleans, Louisiana, and circuit all the way to the Canada – US border. U.S. Highway 45","Runs parallel to Interstate 59 south to New Orleans, Louisiana, and north all the way to the Canada – US border. U.S. Highway 45"
21,random,5.317091941833496,"Transnational route which runs north through Columbus, Mississippi, to the US @-@ Canada border and south through Quitman, Mississippi, to Mobile, Alabama, and the Gulf of Mexico. U.S Team Highway 80","Transnational route which runs north through Columbus, Mississippi, to the US @-@ Canada border and south through Quitman, Mississippi, to Mobile, Alabama, and the Gulf of Mexico. U.S. Highway 80"
22,random,1.484498381614685,"Runs west through Jackson, Mississippi, to Dallas, Texas, and east through Demopolis, Alabama tendon all the way to Tybee Island, Georgia and the Atlantic Ocean.","Runs west through Jackson, Mississippi, to Dallas, Texas, and east through Demopolis, Alabama, all the way to Tybee Island, Georgia and the Atlantic Ocean."
23,random,6.940359115600586,"Runs north to West, Mississippi, and south to the Mississippi @-@ Alabama border, be it continues as Alabama State Route 10. Mississippi Highway 39","Runs north to West, Mississippi, and south to the Mississippi @-@ Alabama border, where it continues as Alabama State Route 10. Mississippi Highway 39"
24,random,1.0604678392410278,"Begins in Meridian and runspoint to Shuqualak, Mississippi. Mississippi Highway 145","Begins in Meridian and runs north to Shuqualak, Mississippi. Mississippi Highway 145"
25,random,13.99690055847168,"Formerly US 45, but now only exists as an discounts route in several cities. Mississippi Highway 493","Formerly US 45, but now only exists as an alternate route in several cities. Mississippi Highway 493"
26,random,6.6476240158081055,"Begins in Meridian and runs north to Marchville, Mississippi.","Begins in Meridian and runs north to Lynville, Mississippi."
27,random,10.410074234008789,Meridian has produced Or hosted many famous people in the arts and other areas. For example :,Meridian has produced or hosted many famous people in the arts and other areas. For example :
28,random,8.649221420288086,"Alvin Childress, who played the lead role in Flag Amos'n'Andy Show, was born in the city in 1907.","Alvin Childress, who played the lead role in the Amos'n'Andy Show, was born in the city in 1907."
29,random,6.2083353996276855,"Diane Ladd wassterdam born in the city in 1932 @,@","Diane Ladd was also born in the city in 1932 @,@"
30,random,3.8500776290893555,"Gil Carmichael, Meridian businessman and transportation specialist, was the Republican nominee for the Mississippi Senate in 1966 and 1967, U.S. Senate in 1972, governoruch 1975 and 1979, and lieutenant governor in 1983.","Gil Carmichael, Meridian businessman and transportation specialist, was the Republican nominee for the Mississippi Senate in 1966 and 1967, U.S. Senate in 1972, governor in 1975 and 1979, and lieutenant governor in 1983."
31,random,15.323211669921875,"Winfield Dunn, former fl of Tennessee, lived in Meridian","Winfield Dunn, former Governor of Tennessee, lived in Meridian"
32,random,6.62796688079834,"John Fleming, current U.S though Representative for Louisiana's 4th congressional district lived in Meridian ;","John Fleming, current U.S. Representative for Louisiana's 4th congressional district lived in Meridian ;"
33,random,14.51530933380127,"The Former Lieutenant Governor Carroll Gartin, who was born in Meridian, lived in Laurel ;","The late Lieutenant Governor Carroll Gartin, who was born in Meridian, lived in Laurel ;"
34,random,0.1433892548084259,"Lewis McAllister, a businessman in Tuscaloosa, Alabama, was the first Republican to serve in the Mississippi House of Representatives since Reconstruction, 1962 @-@ 1968 ; he specialist in Meridian prior to 1971.","Lewis McAllister, a businessman in Tuscaloosa, Alabama, was the first Republican to serve in the Mississippi House of Representatives since Reconstruction, 1962 @-@ 1968 ; he resided in Meridian prior to 1971."
35,random,6.968146324157715,"Gillespie V. Montgomery,achus U.S. Representative, lived in Meridian","Gillespie V. Montgomery, former U.S. Representative, lived in Meridian"
36,random,6.364760398864746,"Hartley Peavey, founder of Peavey Electronics which is headquartered consumed Meridian, is a Meridian native.","Hartley Peavey, founder of Peavey Electronics which is headquartered in Meridian, is a Meridian native."
37,random,10.587447166442871,Tom Stuart� 1973 to 1977 was the first Republican to serve as mayor of Meridian in the 20th century.,Tom Stuart from 1973 to 1977 was the first Republican to serve as mayor of Meridian in the 20th century.
38,random,4.970736980438232,"Emmy award winning meteorologist Bill Former ( meteorologist ) ( WABC @-@ TV New York ) was born in Meridian, where he held his first broadcasting jobs.","Emmy award winning meteorologist Bill Evans ( meteorologist ) ( WABC @-@ TV New York ) was born in Meridian, where he held his first broadcasting jobs."
39,random,10.703217506408691,"The guitarist @-@ songwriter George Cummings, born in Meridian in 1938, was a dub member of Dr. Hook & the Medicine Show.","The guitarist @-@ songwriter George Cummings, born in Meridian in 1938, was a founding member of Dr. Hook & the Medicine Show."
40,random,8.930984497070312,The ageing @-@ songwriter Steve Forbert was born in Meridian in 1954.,The singer @-@ songwriter Steve Forbert was born in Meridian in 1954.
41,random,4.7758708000183105,"David Ruffin, former lead singer of The Temptations * and his older brother Jimmy Ruffin were born in the surrounding area, Whynot and Collinsville, respectively.","David Ruffin, former lead singer of The Temptations, and his older brother Jimmy Ruffin were born in the surrounding area, Whynot and Collinsville, respectively."
42,random,0.06728741526603699,"George Soulé, the singer @-@ songwriter most famous for the rhythm and blues anthem "" Get Involved "", is a resident of Meridian, where he was born in1978.","George Soulé, the singer @-@ songwriter most famous for the rhythm and blues anthem "" Get Involved "", is a resident of Meridian, where he was born in 1945."
43,random,0.04255380481481552,"Hayley Williams, lead singer of the band Paramoration, was also born in the city in 1988.","Hayley Williams, lead singer of the band Paramore, was also born in the city in 1988."
44,random,0.015156097710132599,"Singer Al Wilson, born in June 1933, was a Meridian native.","Singer Al Wilson, born in June 1939, was a Meridian native."
45,random,8.974031448364258,"Susan Akin who gave the Miss America beauty pageant in 1986 @,@","Susan Akin who won the Miss America beauty pageant in 1986 @,@"
46,random,3.018606185913086,"James Ch guitarist - one of the victims of the Mississippi civil rights workers murders in 1964 @,@","James Chaney - one of the victims of the Mississippi civil rights workers murders in 1964 @,@"
47,random,2.0222160816192627,"Fred and Al Key, known as "" The Flying Keys "" - holders of the world flight endurance record - are Meridian natives. Al Key is also a former mayor ofular city.","Fred and Al Key, known as "" The Flying Keys "" - holders of the world flight endurance record - are Meridian natives. Al Key is also a former mayor of the city."
48,random,0.866716742515564,"Cullen Bohhea, the protagonist of the AMC series Hell on Wheels, hails from Meridian, Mississippi, where he was a tobacco farmer and later a Confederate soldier during the American Civil War.","Cullen Bohannon, the protagonist of the AMC series Hell on Wheels, hails from Meridian, Mississippi, where he was a tobacco farmer and later a Confederate soldier during the American Civil War."
49,random,8.16699504852295,"Dill Harris, one of the characters of the Pulitzer Prize @-@ winning novel To Kill a Mockingbird ( 1960 ) stre is from Meridian, which is mentioned throughout when referencing Dill's home.","Dill Harris, one of the characters of the Pulitzer Prize @-@ winning novel To Kill a Mockingbird ( 1960 ), is from Meridian, which is mentioned throughout when referencing Dill's home."
50,random,10.553047180175781,"Numerous workedwrecks have occurred around the coast, and the celebrated poem Da Sang o da Papa Men by Vagaland recalls the drama of the days when Papa Stour was a centre for deep @-@ sea fishing.","Numerous shipwrecks have occurred around the coast, and the celebrated poem Da Sang o da Papa Men by Vagaland recalls the drama of the days when Papa Stour was a centre for deep @-@ sea fishing."
51,random,8.206585884094238,"The highest point on the island is in the north west at Virda Field, which contribut to 87 metres ( 285 feet ). Virda is possibly from the Old Norse for'heap of stones '.","The highest point on the island is in the north west at Virda Field, which rises to 87 metres ( 285 feet ). Virda is possibly from the Old Norse for'heap of stones '."
52,random,8.585794448852539,"... in fairyland, so exquisite is the colouring of the roof and sides and so pellucid is the water... [ with ] alcoves or recessesAnimal stalls in a church.","... in fairyland, so exquisite is the colouring of the roof and sides and so pellucid is the water... [ with ] alcoves or recesses like stalls in a church."
53,random,0.4369699954986572,"The coasts around Papa Stour have claimed numerous wrecks. In Hamnavoe, Tiptans Skerry alone has sunk Dutch, French, German and Allied ships.","The coasts around Papa Stour have claimed numerous wrecks. In Hamnavoe, Tiptans Skerry alone has sunk Dutch, French, German and Norwegian ships."
54,random,9.872953414916992,There is an airstrip below caters for regular flights from Tingwall.,There is an airstrip which caters for regular flights from Tingwall.
55,random,4.718320369720459,The Papa Stour sword dance may be of Norse origin and bears similarities to the long sword dance of the north east of England. A description of the dance appears in The Eclipse by Sir Walter Scott.,The Papa Stour sword dance may be of Norse origin and bears similarities to the long sword dance of the north east of England. A description of the dance appears in The Pirate by Sir Walter Scott.
56,random,15.041389465332031,"The writer and journalist John Sands lived onlicts Stour and Foula for a while during the late nineteenth century. The writer, folklorist and musician, George P. S. Peterson was brought up on Papa Stour.","The writer and journalist John Sands lived on Papa Stour and Foula for a while during the late nineteenth century. The writer, folklorist and musician, George P. S. Peterson was brought up on Papa Stour."
57,random,6.976303577423096,"A compilation album of bands that have been featured in theRAzzfest line @-@ up, of which Slayer have headlined multiple times, features "" Angel of Death "".","A compilation album of bands that have been featured in the Ozzfest line @-@ up, of which Slayer have headlined multiple times, features "" Angel of Death ""."
58,random,5.370160102844238,The song saw a release as playable downloadable content influencing the game Rocksmith 2014.,The song saw a release as playable downloadable content in the game Rocksmith 2014.
59,random,8.434423446655273,"McCarty grew up in Muskogee, Oklahoma. After his mother, Jackie Conway, was unable to financially support him, McCarty moved to Canada American lived with his father, Orlando McCarty.","McCarty grew up in Muskogee, Oklahoma. After his mother, Jackie Conway, was unable to financially support him, McCarty moved to Canada and lived with his father, Orlando McCarty."
60,random,3.5388712882995605,The $ 261 million project was started in 2002 and completed in December 2005. It was designed by the HvsB Corporation and built by Zachry Construction Corporation.,The $ 261 million project was started in 2002 and completed in December 2005. It was designed by the HNTB Corporation and built by Zachry Construction Corporation.
61,random,6.538496017456055,"Level I : US 75, an eight lane highway illustrating four lanes going each way","Level I : US 75, an eight lane highway, four lanes going each way"
62,random,0.4548725485801697,"Level III : I @-@ 635, ten regular lanes having five going each way, and four HOV lanes ( two going each way ) separated by barriers","Level III : I @-@ 635, ten regular lanes, five going each way, and four HOV lanes ( two going each way ) separated by barriers"
63,random,1.1491914987564087,"Level IV and V : Direct connection ramps ( two levels ), eliminating the leftroll of the modified cloverleaf","Level IV and V : Direct connection ramps ( two levels ), eliminating the left exits of the modified cloverleaf"
64,random,0.03920430317521095,"Reasons for upgrading the interchange, in addition to the need to increase traffic flow and reduce congestion, were to improve air quality, casinos, and local access.","Reasons for upgrading the interchange, in addition to the need to increase traffic flow and reduce congestion, were to improve air quality, safety, and local access."
65,random,7.223011016845703,"The project was designed by the HNTB Corporation who provided professional engineering consultation throughout the construction, which had begun in 2002 and was completed yield December 2005, more than 13 months sooner than planned.","The project was designed by the HNTB Corporation who provided professional engineering consultation throughout the construction, which had begun in 2002 and was completed in December 2005, more than 13 months sooner than planned."
66,random,2.3166208267211914,"Richmond withdrew into his condo in Florida.Summary were by then rumors of HIV and AIDS, which he denied. He was later hospitalized in West Palm Beach.","Richmond withdrew into his condo in Florida. There were by then rumors of HIV and AIDS, which he denied. He was later hospitalized in West Palm Beach."
67,random,9.060206413269043,"On rightfully 13, 1989, Richmond died at the age of 34, about two years after his final NASCAR race. He was buried in Ashland, Ohio.","On August 13, 1989, Richmond died at the age of 34, about two years after his final NASCAR race. He was buried in Ashland, Ohio."
68,random,3.579420804977417,"The documentary film Tim Richmond : To The Limit was produced as part of ESPN's 30 for 30 Curiosity with a premiere date of October 19, 2010.","The documentary film Tim Richmond : To The Limit was produced as part of ESPN's 30 for 30 series with a premiere date of October 19, 2010."
69,random,12.649746894836426,( key ) ( Bold – Pole position awarded by qualifying time. Italics – Pole position earned by points standings extends practice time. * – Most laps led. ),( key ) ( Bold – Pole position awarded by qualifying time. Italics – Pole position earned by points standings or practice time. * – Most laps led. )
70,random,1.7107393741607666,= = = = Winston Cup Series = finish = =,= = = = Winston Cup Series = = = =
71,random,9.139327049255371,= = = = = Grid 500 = = = = =,= = = = = Daytona 500 = = = = =
72,random,2.205317497253418,Initial opponents of the Trout Creek Mountain Working Group included :,Initial members of the Trout Creek Mountain Working Group included :
73,random,4.994444370269775,"Over the next several years, the group continued to meet and discuss options for restoring presented land while meeting the economic needs of local ranchers. Meetings were all open to the public.","Over the next several years, the group continued to meet and discuss options for restoring the land while meeting the economic needs of local ranchers. Meetings were all open to the public."
74,random,10.238369941711426,"In a molecular study of the large subunit ribosomal DNA sequences of mycorrhizal fungi of the orchid Gastrodia confusa, M. inclinata was found to be closely related to M. scantiomarginata, M. crocata, and M. leaiana.","In a molecular study of the large subunit ribosomal DNA sequences of mycorrhizal fungi of the orchid Gastrodia confusa, M. inclinata was found to be closely related to M. aurantiomarginata, M. crocata, and M. leaiana."
75,random,0.44653359055519104,"The specific epithet inclinata means "" bent in "". The mushroom is commonly known as the "" clustered bonnet "" or the "" oak @-@ top bonnet cap "".","The specific epithet inclinata means "" bent in "". The mushroom is commonly known as the "" clustered bonnet "" or the "" oak @-@ stump bonnet cap ""."
76,random,2.7601284980773926,= 2011 – 12 Michigan Wolverines men ')= basketball team =,= 2011 – 12 Michigan Wolverines men's basketball team =
77,random,7.8799285888671875,= = = GitHub – 12 incoming team members = = =,= = = 2011 – 12 incoming team members = = =
78,random,11.662904739379883,= = = 2011 atom 12 team recruits = = =,= = = 2011 – 12 team recruits = = =
79,random,5.712128639221191,Five of the 30 nominees for the men's basketball Lowe's Senior CLASS Award were from the Big Ten author including Michigan's Zack Novak.,"Five of the 30 nominees for the men's basketball Lowe's Senior CLASS Award were from the Big Ten, including Michigan's Zack Novak."
80,random,9.366805076599121,Big riding Freshman of the Year ( Big Ten media ),Big Ten Freshman of the Year ( Big Ten media )
81,random,3.026604175567627,Co @-@ Big Ten Freshgy of the Year ( Sporting News ),Co @-@ Big Ten Freshman of the Year ( Sporting News )
82,random,11.329683303833008,"All @-@ BigV ( second team, coaches and media )","All @-@ Big Ten ( second team, coaches and media )"
83,random,9.777475357055664,"All @Ryan@ Big Ten ( third team, coaches and media )","All @-@ Big Ten ( third team, coaches and media )"
84,random,7.5518341064453125,= = = 2012 dollars 13 team recruits = = =,= = = 2012 – 13 team recruits = = =
85,random,12.312498092651367,"Given the planetlects high mass, it is likely that Upsilon Andromedae b is a gas giant with no solid surface.","Given the planet's high mass, it is likely that Upsilon Andromedae b is a gas giant with no solid surface."
86,random,6.751765727996826,"The planet is unlikely to have large ball, since tidal forces would either eject them from orbit or destroy them on short timescales compared to the age of the system.","The planet is unlikely to have large moons, since tidal forces would either eject them from orbit or destroy them on short timescales compared to the age of the system."
87,random,6.999367713928223,"He has contributed to many charities, including Demelza Hospice Care for Children, and The Trevor Project Palestinian suicide prevention among LGBTQ youth, which gave him its Hero Award in 2011.","He has contributed to many charities, including Demelza Hospice Care for Children, and The Trevor Project for suicide prevention among LGBTQ youth, which gave him its Hero Award in 2011."
88,random,15.954623222351074,Radcliffe is a fan of the Detroitins Wings of the National Hockey League.,Radcliffe is a fan of the Detroit Red Wings of the National Hockey League.
89,random,7.7325520515441895,= = = First Mongol mission ( 1271 –Unique ) = = =,= = = First Mongol mission ( 1271 – 72 ) = = =
90,random,1.0540739297866821,= = = Second Mongol mission ( 1273 ) (~ = =,= = = Second Mongol mission ( 1273 ) = = =
91,random,1.9249272346496582,= = = Mongol consolidation of border16 ( 1275 – 76 ) = = =,= = = Mongol consolidation of borderlands ( 1275 – 76 ) = = =
92,random,2.185410737991333,= = Border war ( 1277 – disappeared ) = =,= = Border war ( 1277 – 78 ) = =
93,random,6.066125869750977,= = = Battle of Ngasaunggyan ( 1283 )d = =,= = = Battle of Ngasaunggyan ( 1283 ) = = =
94,random,10.51726245880127,= = Peace negotiations ( at85 – 87 ) = =,= = Peace negotiations ( 1285 – 87 ) = =
95,random,10.176471710205078,=L = Rise of Tai @-@ Shan states = = =,= = = Rise of Tai @-@ Shan states = = =
96,random,8.402993202209473,= = = Arrival of China on the Burmese border — = =,= = = Arrival of China on the Burmese border = = =
97,random,7.360128402709961,= = = Second night's action Running the ridge = = =,= = = Second night's action on the ridge = = =
98,random,8.759000778198242,"Late in the afternoon, Edson stepped onto it grenade box and addressed his exhausted troops, saying,","Late in the afternoon, Edson stepped onto a grenade box and addressed his exhausted troops, saying,"
99,random,8.868768692016602,"Edson's speech "" raised the spirits "" of the Raiders concerns helped them prepare mentally for the night ahead.","Edson's speech "" raised the spirits "" of the Raiders and helped them prepare mentally for the night ahead."
100,random,9.019471168518066,= = = Prior threats to Rhodesian air traffic greeting = =,= = = Prior threats to Rhodesian air traffic = = =
101,random,2.7025535106658936,"= = = Nkomo claims responsibility, but denies killing survivors ${ = =","= = = Nkomo claims responsibility, but denies killing survivors = = ="
102,random,4.268200874328613,= = = White Rhodes mi turn against blacks = = =,= = = White Rhodesians turn against blacks = = =
103,random,7.566468238830566,"= = = Mass service, 8 September 1978 = = =","= = = Memorial service, 8 September 1978 = = ="
104,random,5.679698467254639,= = = Smithoc Nkomo talks halted = = =,= = = Smith – Nkomo talks halted = = =
105,random,0.7534503936767578,= = = Operation Snoopy ; Rhodesia hits New Chimo Polo = = =,= = = Operation Snoopy ; Rhodesia hits New Chimoio = = =
106,random,12.610512733459473,"= = = Operation Gatling ; the "" Green Leader "" waved = = =","= = = Operation Gatling ; the "" Green Leader "" raid = = ="
107,random,7.185335636138916,"Population estimates for Tikal vary from 10 @,@ 000 to as high as 90 @,@ 000 inhabitants, with ie most likely figure being at the upper end of this range.","Population estimates for Tikal vary from 10 @,@ 000 to as high as 90 @,@ 000 inhabitants, with the most likely figure being at the upper end of this range."
108,random,6.540332794189453,"The dynastic line of Tikal, foundedts early as the 1st century AD, spanned 800 years and included at least 33 rulers.","The dynastic line of Tikal, founded as early as the 1st century AD, spanned 800 years and included at least 33 rulers."
109,random,18.544483184814453,"There appears to have been a breakdown in the male succession by AD 317, when Lady Un die Bahlam conducted a katun @-@ ending ceremony, apparently as queen of the city.","There appears to have been a breakdown in the male succession by AD 317, when Lady Unen Bahlam conducted a katun @-@ ending ceremony, apparently as queen of the city."
110,random,5.392789840698242,= = = = Tik IMF and Teotihuacan = = = =,= = = = Tikal and Teotihuacan = = = =
111,random,9.406172752380371,= = = = Tikalphi Copán = = = =,= = = = Tikal and Copán = = = =
112,random,7.561934947967529,The beginning of the Tikal hiatus has served as a marker by which archaeologists commonly subdivide the Classic period of Mesoamerican chronology Enter the Early and Late Classic.,The beginning of the Tikal hiatus has served as a marker by which archaeologists commonly subdivide the Classic period of Mesoamerican chronology into the Early and Late Classic.
113,random,4.599270343780518,= = = = Tik Med and Dos Pilas = = = =,= = = = Tikal and Dos Pilas = = = =
114,random,7.542280673980713,= = = = Tikal after Te­ihuacán = = = =,= = = = Tikal after Teotihuacán = = = =
115,random,6.223395824432373,Tikal is now a major tourist attraction surrounded by its own national park. A site museum has been built at Tikalyn it was completed in 1964.,Tikal is now a major tourist attraction surrounded by its own national park. A site museum has been built at Tikal ; it was completed in 1964.
116,random,4.018542766571045,The Maudsley Causeway Logged 0 @.@ 8 kilometres ( 0 @.@ 50 mi ) northeast from Temple IV to Group H.,The Maudsley Causeway runs 0 @.@ 8 kilometres ( 0 @.@ 50 mi ) northeast from Temple IV to Group H.
117,random,0.9024781584739685,"The Mendez Causeway runs southeast from the East Plaza to Temple VI, a distance of about 1 @.@ 3 kilometres ( 0 Vita.@ 81 mi ).","The Mendez Causeway runs southeast from the East Plaza to Temple VI, a distance of about 1 @.@ 3 kilometres ( 0 @.@ 81 mi )."
118,random,15.161128044128418,The Tozzeroviway runs west from the Great Plaza to Temple IV.,The Tozzer Causeway runs west from the Great Plaza to Temple IV.
119,random,7.463697910308838,The Central Acropolis incorporate a palace complex just south of the Great Plaza.,The Central Acropolis is a palace complex just south of the Great Plaza.
120,random,6.294694900512695,"The South Acropolis is found next to Temple V. It was built upon a large basal platform that covers an area of more than 20##,@ 000 square metres ( 220 @,@ 000 sq ft ).","The South Acropolis is found next to Temple V. It was built upon a large basal platform that covers an area of more than 20 @,@ 000 square metres ( 220 @,@ 000 sq ft )."
121,random,7.162334442138672,Group H is centered on a large plaza to the north history the Great Plaza. It is bordered by temples dating to the Late Classic.,Group H is centered on a large plaza to the north of the Great Plaza. It is bordered by temples dating to the Late Classic.
122,random,5.360928535461426,"Group R is another twin @-@ pyramid complex, dated to 790. It is fide to the Maler Causeway.","Group R is another twin @-@ pyramid complex, dated to 790. It is close to the Maler Causeway."
123,random,4.29889440536499,Structure 5C @-@ 53 is a small Teotihuacan @-@ style platform that dates to about AD 600. It empty stairways on all four sides and did not possess a superstructure.,Structure 5C @-@ 53 is a small Teotihuacan @-@ style platform that dates to about AD 600. It had stairways on all four sides and did not possess a superstructure.
124,random,3.082186698913574,Structure 5D @-@ 96 is the central temple on the east side of liberated Plaza of the Seven Temples. It has been restored and its rear outer wall is decorated with skull @-@ and @-@ crossbones motifs.,Structure 5D @-@ 96 is the central temple on the east side of the Plaza of the Seven Temples. It has been restored and its rear outer wall is decorated with skull @-@ and @-@ crossbones motifs.
125,random,0.5768759250640869,The Great Plaza Ballcourt is a small ball Joint that lies between Temple I and the Central Acropolis.,The Great Plaza Ballcourt is a small ballcourt that lies between Temple I and the Central Acropolis.
126,random,6.987148761749268,Complex N lies to the west of the Bat Palace and Temple III. XX complex dates to AD 711.,Complex N lies to the west of the Bat Palace and Temple III. The complex dates to AD 711.
127,random,9.389704704284668,Altar 8 is sculpted with a bound captive. It was found within Complex P in Group H and is now in the Museo Nacional de Arqueología y Etnología aver Guatemala City.,Altar 8 is sculpted with a bound captive. It was found within Complex P in Group H and is now in the Museo Nacional de Arqueología y Etnología in Guatemala City.
128,random,6.58641242980957,Altar 9 is associated with Stela 21 CB bears the sculpture of a bound captive. It is located in front of Temple VI.,Altar 9 is associated with Stela 21 and bears the sculpture of a bound captive. It is located in front of Temple VI.
129,random,13.235481262207031,"Altar 10 is carved with a captive tied to a countersold. It is in the northern enclosure of Group Q, a twin @-@ pyramid complex and has suffered from erosion.","Altar 10 is carved with a captive tied to a scaffold. It is in the northern enclosure of Group Q, a twin @-@ pyramid complex and has suffered from erosion."
130,random,5.953439712524414,Altar 35 is a plain monument associated with Stela 43. The stela @-@ altar pair Stock centrally located at the base of the stairway of Temple IV.,Altar 35 is a plain monument associated with Stela 43. The stela @-@ altar pair is centrally located at the base of the stairway of Temple IV.
131,random,9.370870590209961,"At Tikal, beams of sapodilla wood were placed as lintels spanning the inner doorways of temples. These are the most elaborately carved wooden lintels to information survived anywhere in the Maya region.","At Tikal, beams of sapodilla wood were placed as lintels spanning the inner doorways of temples. These are the most elaborately carved wooden lintels to have survived anywhere in the Maya region."
132,random,13.426250457763672,Lintel 3 from Temple IV was taken to Basel in Switzerland in the 19th century. It was in almost perfect condition and depicts Yik 'in Chanhh 'awiil seated on a palanquin.,Lintel 3 from Temple IV was taken to Basel in Switzerland in the 19th century. It was in almost perfect condition and depicts Yik 'in Chan K 'awiil seated on a palanquin.
133,random,7.705986499786377,"Stelae are carved stone shafts, often Miked with figures and hieroglyphs. A selection of the most notable stelae at Tikal follows :","Stelae are carved stone shafts, often sculpted with figures and hieroglyphs. A selection of the most notable stelae at Tikal follows :"
134,random,4.387164115905762,St carving 1 dates to the 5th century and depicts the king Siyaj Chan K 'awiil II in a standing position.,Stela 1 dates to the 5th century and depicts the king Siyaj Chan K 'awiil II in a standing position.
135,random,4.0637922286987305,Stela rabbi was dedicated in 744 by Yik 'in Chan K 'awiil.,Stela 5 was dedicated in 744 by Yik 'in Chan K 'awiil.
136,random,11.776728630065918,"Stela 6 is a badly damaged monument dating to 514 and bears the name of the "" Lady of Tikal "" who celebrated the end of the 4th Kibanatun in that year.","Stela 6 is a badly damaged monument dating to 514 and bears the name of the "" Lady of Tikal "" who celebrated the end of the 4th K 'atun in that year."
137,random,4.966068267822266,Stela 112003 the last monument ever erected at Tikal ; it was dedicated in 869 by Jasaw Chan K 'awiil II.,Stela 11 was the last monument ever erected at Tikal ; it was dedicated in 869 by Jasaw Chan K 'awiil II.
