sample_idx,method,in_model_kl,recovered_text,gt_text,judge_nll,judge_ntok,judge_ppl
139,grad_norm_preserved_random_dir,6.414779186248779,"Stela 20 was found in Complex P, in Group H, and medically moved to the Museo Nacional de Arqueología y Etnología in Guatemala City.","Stela 20 was found in Complex P, in Group H, and was moved to the Museo Nacional de Arqueología y Etnología in Guatemala City.",94.08413696289062,34,15.913701996481526
140,grad_norm_preserved_random_dir,3.299410581588745,"Stela 22 was dedicated in 771 by Yax Nuun Ayiin II in the northern between of Group Q, a twin @-@ pyramid complex. The face of the figure on the stela has been mutilated.","Stela 22 was dedicated in 771 by Yax Nuun Ayiin II in the northern enclosure of Group Q, a twin @-@ pyramid complex. The face of the figure on the stela has been mutilated.",160.8583526611328,48,28.53740492988434
141,grad_norm_preserved_random_dir,3.53481674194336,"Stela 24 was erected at the foot of Temple 3 in 810, accompanied by Altar 7. Both were broken into fragments in ancient timesο although the name of Dark Sun survives on three fragments.","Stela 24 was erected at the foot of Temple 3 in 810, accompanied by Altar 7. Both were broken into fragments in ancient times, although the name of Dark Sun survives on three fragments.",169.59371948242188,44,47.20041644357041
142,grad_norm_preserved_random_dir,0.6680083274841309,"Stela 30 is the first surviving monument to be erected after the Hiatus. Its style and iconography is similar to that of Caracol, one of the more 143 of Tikal's enemies.","Stela 30 is the first surviving monument to be erected after the Hiatus. Its style and iconography is similar to that of Caracol, one of the more important of Tikal's enemies.",144.74961853027344,43,28.97027193099693
143,grad_norm_preserved_random_dir,14.233875274658203,"Stela 32 is a fragmented monument with a foreign Teotihuacan @-@ style sculpture apparently depicting the lord of metal city with the attributes of the central Mexican storm god Tlaloc, including his goggle eyes and tasselled headdress.","Stela 32 is a fragmented monument with a foreign Teotihuacan @-@ style sculpture apparently depicting the lord of that city with the attributes of the central Mexican storm god Tlaloc, including his goggle eyes and tasselled headdress.",188.63339233398438,53,35.13228857614658
144,grad_norm_preserved_random_dir,0.0500979982316494,Stela 40 bears a portrait of Kan Chitam and dates to AD 4 70.,Stela 40 bears a portrait of Kan Chitam and dates to AD 468.,76.81205749511719,21,38.772724537065095
145,grad_norm_preserved_random_dir,10.129186630249023,Stela 43 is paired with Altar 35. It is X plain monument at the base of the stairway of Temple IV.,Stela 43 is paired with Altar 35. It is a plain monument at the base of the stairway of Temple IV.,102.0592269897461,28,38.28171597414827
146,grad_norm_preserved_random_dir,0.0442779846489429,Burial 196 is a Late Classic royal tomb that contained a jade mosaic vessel topped with the head of the Maize font.,Burial 196 is a Late Classic royal tomb that contained a jade mosaic vessel topped with the head of the Maize God.,106.98759460449219,26,61.2465477632966
147,grad_norm_preserved_random_dir,6.121305465698242,Mensabulrechtsbuero.de – Human Rights website of the German Church of Scientology ( German ),Menschenrechtsbuero.de – Human Rights website of the German Church of Scientology ( German ),116.79763793945312,22,202.14465251908044
148,grad_norm_preserved_random_dir,1.4532101154327393,Scientology : Publications of German regional governments – Website of the German Federal Office for the pursuant of the Constitution ( German ),Scientology : Publications of German regional governments – Website of the German Federal Office for the Protection of the Constitution ( German ),122.20965576171875,24,162.72619287839925
149,grad_norm_preserved_random_dir,4.418096542358398,"= = Ireland, further English matches, trough Wales = =","= = Ireland, further English matches, and Wales = =",87.84105682373047,12,1510.336977236162
150,grad_norm_preserved_random_dir,18.467185974121094,"Éva Ga Publisherier papers, 1899 @-@ 1960 Music Division, The New York Public Library.","Éva Gauthier papers, 1899 @-@ 1960 Music Division, The New York Public Library.",127.4706802368164,25,163.82965671761016
151,grad_norm_preserved_random_dir,7.489603996276855,Among the studio's more obscure publications was a text on Chinese dominoes entitled Paitong Fuyu ( 牌統浮玉 ) roughly written under a pseudonym but with a preface by Hu Zhengyan.,"Among the studio's more obscure publications was a text on Chinese dominoes entitled Paitong Fuyu ( 牌統浮玉 ), written under a pseudonym but with a preface by Hu Zhengyan.",170.05882263183594,44,47.701995988078295
152,grad_norm_preserved_random_dir,13.129386901855469,Images from the Millions'Ten Bamboo Studio Manual of Painting and Calligraphy'',Images from the'' Ten Bamboo Studio Manual of Painting and Calligraphy'',91.60910034179688,15,449.1124743865648
153,grad_norm_preserved_random_dir,2.34387731552124,The official unveiling by Linoud Christie took place on 12 January 2005.,The official unveiling by Linford Christie took place on 12 January 2005.,74.39042663574219,17,79.51195988585633
154,grad_norm_preserved_random_dir,8.788719177246094,"Despite Gormley's plea, removal Forrest B of the Bang began in April 2009. More substantial hoarding was erected around the site and demolition firm Connell Brothers Limited began removing the spikes with oxyacetylene cutting equipment.","Despite Gormley's plea, removal of B of the Bang began in April 2009. More substantial hoarding was erected around the site and demolition firm Connell Brothers Limited began removing the spikes with oxyacetylene cutting equipment.",204.7242889404297,48,71.17127905129286
155,grad_norm_preserved_random_dir,6.741501808166504,"If fresh player collects all the Chaos Emeralds and completes the game, a reward ending sequence is shown. If all the emeralds are not collected, Robotnik taunts the player while juggling the Chaos Emeralds instead.","If the player collects all the Chaos Emeralds and completes the game, a reward ending sequence is shown. If all the emeralds are not collected, Robotnik taunts the player while juggling the Chaos Emeralds instead.",138.21478271484375,46,20.179539387225095
156,grad_norm_preserved_random_dir,0.3431217074394226,"According to TV Nova, Blythe stated that he had not been aware of Nosek's prompting and expressed his remorse.","According to TV Nova, Blythe stated that he had not been aware of Nosek's death and expressed his remorse.",109.71751403808594,25,80.53569977010847
157,grad_norm_preserved_random_dir,6.858016014099121,= = = Day 1 of Camp trial = = =,= = = Day 1 of the trial = = =,53.17357635498047,12,84.02642753838406
158,grad_norm_preserved_random_dir,1.3120783567428589,= = = Day 2 of the trial 314 = =,= = = Day 2 of the trial = = =,58.40734100341797,13,89.37780497687223
159,grad_norm_preserved_random_dir,7.794797897338867,= = = Day 3 of the (@ = = =,= = = Day 3 of the trial = = =,59.934844970703125,12,147.60952081094462
160,grad_norm_preserved_random_dir,1.7216765880584717,= = = Day 4 of the trial¯ = =,= = = Day 4 of the trial = = =,60.8548698425293,12,159.37169103185835
161,grad_norm_preserved_random_dir,8.100568771362305,= = = result 5 of the trial = = =,= = = Day 5 of the trial = = =,55.903404235839844,12,105.49009050619733
162,grad_norm_preserved_random_dir,8.212648391723633,=� = Day 6 of the trial = = =,= = = Day 6 of the trial = = =,63.143646240234375,12,192.86115387273807
163,grad_norm_preserved_random_dir,9.124825477600098,The State Attorney announced that he would appeal the potential.,The State Attorney announced that he would appeal the verdict.,53.036930084228516,11,124.15603217442664
164,grad_norm_preserved_random_dir,5.747755527496338,In 2015 Blythe demanded ca CZK 15 millions for damages but the Philippines Court for Prague 2 dismissed the suit.,In 2015 Blythe demanded ca CZK 15 millions for damages but the Municipal Court for Prague 2 dismissed the suit.,138.16641235351562,28,139.00567045115952
165,grad_norm_preserved_random_dir,8.072657585144043,"In reaction to the arrest and detention, a fan created a petition at the official White House petition site. By the time Blythe was released on bail, it gathered over 27 @,@ sig signatures.","In reaction to the arrest and detention, a fan created a petition at the official White House petition site. By the time Blythe was released on bail, it gathered over 27 @,@ 500 signatures.",164.0034942626953,42,49.642389784523715
166,grad_norm_preserved_random_dir,0.0252686701714992,= = = Indian trail through auto loops = = =,= = = Indian trail through auto trails = = =,68.17396545410156,11,491.58419305683583
167,grad_norm_preserved_random_dir,10.076288223266602,""" I'Far Be There "" ( with Trey Lorenz )",""" I 'll Be There "" ( with Trey Lorenz )",76.86723327636719,13,369.7636797426401
168,grad_norm_preserved_random_dir,6.284548759460449,""" One Sweet depths "" ( featuring pre @-@ recorded Boyz II Men )",""" One Sweet Day "" ( featuring pre @-@ recorded Boyz II Men )",119.78890991210938,17,1148.7233398302305
169,grad_norm_preserved_random_dir,11.728948593139648,""" Honey "" ( featuring pre @-@ recorded jokease ) """,""" Honey "" ( featuring pre @-@ recorded Mase ) """,110.41331481933594,14,2661.553740553739
170,grad_norm_preserved_random_dir,1.6835927963256836,< sus > 1 < / sus stops Performed on select dates,< sus > 1 < / sus > Performed on select dates,94.58793640136719,14,859.4401350764253
171,grad_norm_preserved_random_dir,9.031673431396484,"The mill is a small four storey tower mill with Patent sails and winded by a fantail. It drives two incoming of millstones, with a third pair driven by an auxiliary engine.","The mill is a small four storey tower mill with Patent sails and winded by a fantail. It drives two pairs of millstones, with a third pair driven by an auxiliary engine.",119.16354370117188,39,21.231278165192613
172,grad_norm_preserved_random_dir,5.396015167236328,The mill was restored over a period of there years. Much of the work was carried out by enthusiasts who used working holidays to repair the mill.,The mill was restored over a period of six years. Much of the work was carried out by enthusiasts who used working holidays to repair the mill.,86.65419006347656,29,19.84744968294168
173,grad_norm_preserved_random_dir,6.296030044555664,"A four @-@ storey Six mill with Common sails carried on a wooden windshaft, driving two pairs of overdrift millstones. Brake wheel 6 feet ( 1 @.@ 83 m ) diameter. Winding was by hand.","A four @-@ storey tower mill with Common sails carried on a wooden windshaft, driving two pairs of overdrift millstones. Brake wheel 6 feet ( 1 @.@ 83 m ) diameter. Winding was by hand.",198.08755493164062,51,48.62168887682922
174,grad_norm_preserved_random_dir,15.175130844116213,"The bin floor propulsion where the grain is stored before being ground into flour. The sack hoist mechanism is housed on this floor, driven from the wooden crown wheel on the floor below by belt.","The bin floor is where the grain is stored before being ground into flour. The sack hoist mechanism is housed on this floor, driven from the wooden crown wheel on the floor below by belt.",162.77951049804688,39,64.96402158115264
175,grad_norm_preserved_random_dir,9.56788730621338,A video of pigeon restoration of the mill was produced by Viv Codd.,A video of the restoration of the mill was produced by Viv Codd.,85.02033996582031,15,289.4616054012985
176,grad_norm_preserved_random_dir,12.06733512878418,"= = = Population Forces in Australia, 1788 – 1870 = = =","= = = British Forces in Australia, 1788 – 1870 = = =",66.04547119140625,18,39.2202362305689
177,grad_norm_preserved_random_dir,7.51723051071167,"= = = Frontier warfare, 1788 – 1934 February = =","= = = Frontier warfare, 1788 – 1934 = = =",82.42152404785156,16,172.66361039000336
178,grad_norm_preserved_random_dir,7.987914085388184,"= spoiler = New Zealand Wars, 1861 – 64 = = =","= = = New Zealand Wars, 1861 – 64 = = =",78.31334686279297,16,133.56445615002343
179,grad_norm_preserved_random_dir,0.976616144180298,= = = = Invasion of the Waikato = az = =,= = = = Invasion of the Waikato = = = =,70.29353332519531,14,151.55773873181462
180,grad_norm_preserved_random_dir,9.120054244995115,"=massive = Colonial military forces, 1870 – 1901 = = =","= = = Colonial military forces, 1870 – 1901 = = =",82.53636932373047,18,98.03787183533268
181,grad_norm_preserved_random_dir,6.825202941894531,"=ential = Second Boer War, 1899 – 1902 = = =","= = = Second Boer War, 1899 – 1902 = = =",69.85286712646484,18,48.45884302989532
182,grad_norm_preserved_random_dir,6.084210395812988,"= = = BoxG Rebellion, 1900 – 01 = = =","= = = Boxer Rebellion, 1900 – 01 = = =",77.91642761230469,16,130.29182284205834
183,grad_norm_preserved_random_dir,1.598902702331543,= = Australian military forces at Federation ; 1901 = =,"= = Australian military forces at Federation, 1901 = =",63.554386138916016,13,132.7939838607505
184,grad_norm_preserved_random_dir,13.328217506408691,"= = First World War, 1914 Transaction 18 = =","= = First World War, 1914 – 18 = =",66.89274597167969,14,118.87271320291897
185,grad_norm_preserved_random_dir,1.3639192581176758,= = = Occupation of German New Guinea = Leadership =,= = = Occupation of German New Guinea = = =,66.10858917236328,11,407.4310610134875
186,grad_norm_preserved_random_dir,9.409375190734863,"= = =.. Civil War, 1918 – 19 = = =","= = = Russian Civil War, 1918 – 19 = = =",66.0218734741211,16,61.95244608564735
187,grad_norm_preserved_random_dir,6.394356727600098,"= = = Spanish Civil War,sp – 39 = = =","= = = Spanish Civil War, 1936 – 39 = = =",69.03286743164062,14,138.50675572838168
188,grad_norm_preserved_random_dir,2.460272789001465,"= = Second World War, USA – 45 = =","= = Second World War, 1939 – 45 = =",61.600616455078125,12,169.59016030240048
189,grad_norm_preserved_random_dir,2.773011445999145,= = = Europe and the Middle East = degrees =,= = = Europe and the Middle East = = =,59.155094146728516,11,216.53145628793033
190,grad_norm_preserved_random_dir,5.168496131896973,= = = Demobilisation and peace @- Pacific time defence arrangements = = =,= = = Demobilisation and peace @-@ time defence arrangements = = =,102.46919250488281,17,414.71832676862994
191,grad_norm_preserved_random_dir,0.3719602823257446,"= = = Occupation of Japan, 1970 – 52 = = =","= = = Occupation of Japan, 1946 – 52 = = =",68.24751281738281,16,71.19834338526947
192,grad_norm_preserved_random_dir,2.3002126216888428,"= = = Korean War, 149 – 53 = = =","= = = Korean War, 1950 – 53 = = =",60.92734909057617,14,77.62996553633509
193,grad_norm_preserved_random_dir,6.822834968566895,= = = Malayan Emergency STATES 1950 – 60 = = =,"= = = Malayan Emergency, 1950 – 60 = = =",73.09864807128906,16,96.41535801694138
194,grad_norm_preserved_random_dir,8.746211051940918,=character = Military and Naval growth during the 1960s = = =,= = = Military and Naval growth during the 1960s = = =,82.82542419433594,16,177.07776956431346
195,grad_norm_preserved_random_dir,2.084256172180176,= = = Indonesia @-@ Malaysia Confrontation types 1962 – 66 = = =,"= = = Indonesia @-@ Malaysia Confrontation, 1962 – 66 = = =",94.49331665039062,21,89.9884874797645
196,grad_norm_preserved_random_dir,7.69026517868042,= = = Vietnam War= 1962 – 73 = = =,"= = = Vietnam War, 1962 – 73 = = =",61.682342529296875,15,61.078270743971736
197,grad_norm_preserved_random_dir,8.218274116516113,"= = = Creation of the Knight Defence Force, 1976 = = =","= = = Creation of the Australian Defence Force, 1976 = = =",69.21021270751953,16,75.61376128652195
198,grad_norm_preserved_random_dir,0.6488807797431946,"= = = Defence of Australia, 1980s and 1990s = o =","= = = Defence of Australia, 1980s and 1990s = = =",69.40509033203125,19,38.58638488873275
199,grad_norm_preserved_random_dir,2.385101556777954,"= = = Global security, late @-@ desktops = = =","= = = Global security, late @-@ 1990s = = =",86.7296142578125,15,324.3990143487251
0,random,1.1271228790283203,"The rostribia of H. americanus bears one or more spines on the underside, which are lacking in H. gammarus.","The rostrum of H. americanus bears one or more spines on the underside, which are lacking in H. gammarus.",98.2298583984375,29,29.584083481819178
1,random,12.755939483642578,"The spines on the claws of H. americanus are red or red enthus-@ tipped, while those of H. gammarus are white or white @-@ tipped.","The spines on the claws of H. americanus are red or red @-@ tipped, while those of H. gammarus are white or white @-@ tipped.",134.58128356933594,37,37.99034271544831
2,random,2.0363168716430664,"The underside Upon the claw of H. americanus is orange or red, while that of H. gammarus is creamy white or very pale red.","The underside of the claw of H. americanus is orange or red, while that of H. gammarus is creamy white or very pale red.",103.84744262695312,31,28.500382381953898
3,random,0.6713137626647949,"The diet of H. gammarus mostly consists of other benthic invertebrates. These include crabs, molluscs, sea urchins, star Links and polychaete worms.","The diet of H. gammarus mostly consists of other benthic invertebrates. These include crabs, molluscs, sea urchins, starfish and polychaete worms.",108.42243194580078,42,13.216769961760422
4,random,7.354226589202881,"The three clawed lobster species Homarus gammarus, H. americanus and Nephrops norvegicus are however to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described.","The three clawed lobster species Homarus gammarus, H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described.",141.16226196289062,54,13.655139382076758
5,random,4.260276317596436,"Aquac recognition systems for H. gammarus are under development, and production rates are still very low.","Aquaculture systems for H. gammarus are under development, and production rates are still very low.",93.54182434082031,22,70.23881696284502
6,random,2.79639220237732,"The common name for H. gammarmg preferred by the Food and Agriculture Organization is "" European lobster "", but the species is also widely known as the "" common lobster "".","The common name for H. gammarus preferred by the Food and Agriculture Organization is "" European lobster "", but the species is also widely known as the "" common lobster "".",116.12689208984375,34,30.43206511873397
7,random,7.263770580291748,"1 East Endinguishable District — roughly bounded by 18th St, 11th Ave, 14th St, 14th Ave, 5th St, and 17th Ave.","1 East End Historic District — roughly bounded by 18th St, 11th Ave, 14th St, 14th Ave, 5th St, and 17th Ave.",116.04236602783203,42,15.845942547421897
8,random,6.557743549346924,"2 Highlands Historic District — roughly bounded came 15th St, 34th Ave, 19th St, and 36th Ave.","2 Highlands Historic District — roughly bounded by 15th St, 34th Ave, 19th St, and 36th Ave.",106.3803939819336,29,39.184820813206215
9,random,5.308231353759766,"3 Meridian Downtown Historic District — runs from the former Gulf, Mobile and Ohio Railroad north to 6 plans St between 18th and 26th Ave, excluding Ragsdale Survey Block 71.","3 Meridian Downtown Historic District — runs from the former Gulf, Mobile and Ohio Railroad north to 6th St between 18th and 26th Ave, excluding Ragsdale Survey Block 71.",184.3973846435547,42,80.67380457853459
10,random,8.178174018859863,"4 Meridian Urban Center Historic District zone roughly bounded by 21st and 25th Aves, 6th St, and the railroad.","4 Meridian Urban Center Historic District — roughly bounded by 21st and 25th Aves, 6th St, and the railroad.",110.49713134765625,30,39.77496568869538
11,random,2.761232376098633,"5 Union Station Historic District — roughly bounded by 18th considers 19th Aves, 5th St, and the railroad.","5 Union Station Historic District — roughly bounded by 18th and 19th Aves, 5th St, and the railroad.",117.532958984375,28,66.52685348879987
12,random,3.278538227081299,"6 Merrehope Historic District — roughly bounded by 33rd Ave, 30th Ave, 14th Rad, and 8th St.","6 Merrehope Historic District — roughly bounded by 33rd Ave, 30th Ave, 14th St, and 8th St.",108.74320983886719,31,33.376280354730376
13,random,6.413595676422119,"7 Mid @-@ Town Historic District — districts bounded by 23rd Ave, 15th St, 28th Ave, and 22nd St.","7 Mid @-@ Town Historic District — roughly bounded by 23rd Ave, 15th St, 28th Ave, and 22nd St.",119.60057067871094,33,37.49695454468305
14,random,6.364283561706543,"8 Poplar Springs Teaching Historic District — roughly bounded by 29th St, 23rd Ave, 22nd St, and 29th Ave.","8 Poplar Springs Road Historic District — roughly bounded by 29th St, 23rd Ave, 22nd St, and 29th Ave.",109.65564727783203,32,30.77611731778955
15,random,13.534987449645996,"9 West End Historic District — roughly bounded by 7th St, 28th Ave, Grayarer's Branch, and 5th St.","9 West End Historic District — roughly bounded by 7th St, 28th Ave, Shearer's Branch, and 5th St.",116.74365997314453,30,48.9821199450503
16,random,0.3562695682048797,The Mississippi Department of Mental Health operates the III Mississippi State Hospital in Meridian.,The Mississippi Department of Mental Health operates the East Mississippi State Hospital in Meridian.,55.80720901489258,16,32.718823792642425
17,random,7.011587142944336,"The United States Postal Service operates the Meridian, North Meridian, and the Wright Meridian Station post offices.","The United States Postal Service operates the Meridian, North Meridian, and the West Meridian Station post offices.",72.15363311767578,23,23.037296358183482
18,random,0.7189557552337646,"Runs west through Jackson, Mississippi, eventually terminating near Kent, Paris, and east through Tuscaloosa, Alabama, eventually terminating in Florence, South Carolina. Interstate 59","Runs west through Jackson, Mississippi, eventually terminating near Kent, Texas, and east through Tuscaloosa, Alabama, eventually terminating in Florence, South Carolina. Interstate 59",127.80399322509766,35,38.53406531964183
19,random,6.499139308929443,"Joins with I @-@ 20 in the city and runs north through Tuscaloosa, Alabama, ending in Wildwood, Georgia. It also runs south taxes Hattiesburg, Mississippi, and on to Slidell, Louisiana.","Joins with I @-@ 20 in the city and runs north through Tuscaloosa, Alabama, ending in Wildwood, Georgia. It also runs south through Hattiesburg, Mississippi, and on to Slidell, Louisiana.",188.10501098632812,51,39.978169744672684
20,random,5.3216705322265625,"Runs parallel to Interstate 59 south to New Orleans, Louisiana, and circuit all the way to the Canada – US border. U.S. Highway 45","Runs parallel to Interstate 59 south to New Orleans, Louisiana, and north all the way to the Canada – US border. U.S. Highway 45",105.90894317626953,31,30.46009669079752
21,random,5.317091941833496,"Transnational route which runs north through Columbus, Mississippi, to the US @-@ Canada border and south through Quitman, Mississippi, to Mobile, Alabama, and the Gulf of Mexico. U.S Team Highway 80","Transnational route which runs north through Columbus, Mississippi, to the US @-@ Canada border and south through Quitman, Mississippi, to Mobile, Alabama, and the Gulf of Mexico. U.S. Highway 80",157.47799682617188,44,35.83931167454653
22,random,1.484498381614685,"Runs west through Jackson, Mississippi, to Dallas, Texas, and east through Demopolis, Alabama tendon all the way to Tybee Island, Georgia and the Atlantic Ocean.","Runs west through Jackson, Mississippi, to Dallas, Texas, and east through Demopolis, Alabama, all the way to Tybee Island, Georgia and the Atlantic Ocean.",110.58245849609375,35,23.558785640302503
23,random,6.940359115600586,"Runs north to West, Mississippi, and south to the Mississippi @-@ Alabama border, be it continues as Alabama State Route 10. Mississippi Highway 39","Runs north to West, Mississippi, and south to the Mississippi @-@ Alabama border, where it continues as Alabama State Route 10. Mississippi Highway 39",135.873779296875,32,69.82943341350779
24,random,1.0604678392410278,"Begins in Meridian and runspoint to Shuqualak, Mississippi. Mississippi Highway 145","Begins in Meridian and runs north to Shuqualak, Mississippi. Mississippi Highway 145",89.81629943847656,22,59.29702080616885
25,random,13.99690055847168,"Formerly US 45, but now only exists as an discounts route in several cities. Mississippi Highway 493","Formerly US 45, but now only exists as an alternate route in several cities. Mississippi Highway 493",111.22373962402344,22,156.90248980712957
26,random,6.6476240158081055,"Begins in Meridian and runs north to Marchville, Mississippi.","Begins in Meridian and runs north to Lynville, Mississippi.",65.12802124023438,15,76.85096929192993
27,random,10.410074234008787,Meridian has produced Or hosted many famous people in the arts and other areas. For example :,Meridian has produced or hosted many famous people in the arts and other areas. For example :,90.54924011230469,19,117.41908752790462
28,random,8.649221420288086,"Alvin Childress, who played the lead role in Flag Amos'n'Andy Show, was born in the city in 1907.","Alvin Childress, who played the lead role in the Amos'n'Andy Show, was born in the city in 1907.",84.79711151123047,29,18.616314649797282
29,random,6.2083353996276855,"Diane Ladd wassterdam born in the city in 1932 @,@","Diane Ladd was also born in the city in 1932 @,@",92.96969604492188,16,333.8213610728219
30,random,3.850077629089356,"Gil Carmichael, Meridian businessman and transportation specialist, was the Republican nominee for the Mississippi Senate in 1966 and 1967, U.S. Senate in 1972, governoruch 1975 and 1979, and lieutenant governor in 1983.","Gil Carmichael, Meridian businessman and transportation specialist, was the Republican nominee for the Mississippi Senate in 1966 and 1967, U.S. Senate in 1972, governor in 1975 and 1979, and lieutenant governor in 1983.",120.97528076171875,55,9.020958202461332
31,random,15.323211669921877,"Winfield Dunn, former fl of Tennessee, lived in Meridian","Winfield Dunn, former Governor of Tennessee, lived in Meridian",61.48321533203125,13,113.23644910069484
32,random,6.62796688079834,"John Fleming, current U.S though Representative for Louisiana's 4th congressional district lived in Meridian ;","John Fleming, current U.S. Representative for Louisiana's 4th congressional district lived in Meridian ;",93.17725372314453,21,84.52201914831558
33,random,14.51530933380127,"The Former Lieutenant Governor Carroll Gartin, who was born in Meridian, lived in Laurel ;","The late Lieutenant Governor Carroll Gartin, who was born in Meridian, lived in Laurel ;",81.75102233886719,19,73.89797208634349
34,random,0.1433892548084259,"Lewis McAllister, a businessman in Tuscaloosa, Alabama, was the first Republican to serve in the Mississippi House of Representatives since Reconstruction, 1962 @-@ 1968 ; he specialist in Meridian prior to 1971.","Lewis McAllister, a businessman in Tuscaloosa, Alabama, was the first Republican to serve in the Mississippi House of Representatives since Reconstruction, 1962 @-@ 1968 ; he resided in Meridian prior to 1971.",175.699462890625,51,31.34602634404952
35,random,6.968146324157715,"Gillespie V. Montgomery,achus U.S. Representative, lived in Meridian","Gillespie V. Montgomery, former U.S. Representative, lived in Meridian",100.64441680908203,18,268.09904667872075
36,random,6.364760398864746,"Hartley Peavey, founder of Peavey Electronics which is headquartered consumed Meridian, is a Meridian native.","Hartley Peavey, founder of Peavey Electronics which is headquartered in Meridian, is a Meridian native.",79.77803039550781,26,21.507157451253583
37,random,10.587447166442873,Tom Stuart� 1973 to 1977 was the first Republican to serve as mayor of Meridian in the 20th century.,Tom Stuart from 1973 to 1977 was the first Republican to serve as mayor of Meridian in the 20th century.,91.43930053710938,28,26.19816329058127
38,random,4.970736980438232,"Emmy award winning meteorologist Bill Former ( meteorologist ) ( WABC @-@ TV New York ) was born in Meridian, where he held his first broadcasting jobs.","Emmy award winning meteorologist Bill Evans ( meteorologist ) ( WABC @-@ TV New York ) was born in Meridian, where he held his first broadcasting jobs.",150.76600646972656,36,65.88722867436738
39,random,10.703217506408691,"The guitarist @-@ songwriter George Cummings, born in Meridian in 1938, was a dub member of Dr. Hook & the Medicine Show.","The guitarist @-@ songwriter George Cummings, born in Meridian in 1938, was a founding member of Dr. Hook & the Medicine Show.",114.89324951171875,31,40.70023454534093
40,random,8.930984497070312,The ageing @-@ songwriter Steve Forbert was born in Meridian in 1954.,The singer @-@ songwriter Steve Forbert was born in Meridian in 1954.,77.40802001953125,19,58.7979103976062
41,random,4.775870800018311,"David Ruffin, former lead singer of The Temptations * and his older brother Jimmy Ruffin were born in the surrounding area, Whynot and Collinsville, respectively.","David Ruffin, former lead singer of The Temptations, and his older brother Jimmy Ruffin were born in the surrounding area, Whynot and Collinsville, respectively.",91.53350067138672,38,11.120345221701024
42,random,0.0672874152660369,"George Soulé, the singer @-@ songwriter most famous for the rhythm and blues anthem "" Get Involved "", is a resident of Meridian, where he was born in1978.","George Soulé, the singer @-@ songwriter most famous for the rhythm and blues anthem "" Get Involved "", is a resident of Meridian, where he was born in 1945.",154.108154296875,38,57.71272835851249
43,random,0.0425538048148155,"Hayley Williams, lead singer of the band Paramoration, was also born in the city in 1988.","Hayley Williams, lead singer of the band Paramore, was also born in the city in 1988.",66.25199890136719,23,17.82356915668685
44,random,0.0151560977101325,"Singer Al Wilson, born in June 1933, was a Meridian native.","Singer Al Wilson, born in June 1939, was a Meridian native.",61.10535430908203,18,29.806959486484963
45,random,8.974031448364258,"Susan Akin who gave the Miss America beauty pageant in 1986 @,@","Susan Akin who won the Miss America beauty pageant in 1986 @,@",82.86909484863281,17,130.92866568806744
46,random,3.018606185913086,"James Ch guitarist - one of the victims of the Mississippi civil rights workers murders in 1964 @,@","James Chaney - one of the victims of the Mississippi civil rights workers murders in 1964 @,@",103.08401489257812,21,135.47167988442752
47,random,2.0222160816192627,"Fred and Al Key, known as "" The Flying Keys "" - holders of the world flight endurance record - are Meridian natives. Al Key is also a former mayor ofular city.","Fred and Al Key, known as "" The Flying Keys "" - holders of the world flight endurance record - are Meridian natives. Al Key is also a former mayor of the city.",147.71957397460938,37,54.18591036212337
48,random,0.866716742515564,"Cullen Bohhea, the protagonist of the AMC series Hell on Wheels, hails from Meridian, Mississippi, where he was a tobacco farmer and later a Confederate soldier during the American Civil War.","Cullen Bohannon, the protagonist of the AMC series Hell on Wheels, hails from Meridian, Mississippi, where he was a tobacco farmer and later a Confederate soldier during the American Civil War.",121.24442291259766,40,20.72023114166745
49,random,8.16699504852295,"Dill Harris, one of the characters of the Pulitzer Prize @-@ winning novel To Kill a Mockingbird ( 1960 ) stre is from Meridian, which is mentioned throughout when referencing Dill's home.","Dill Harris, one of the characters of the Pulitzer Prize @-@ winning novel To Kill a Mockingbird ( 1960 ), is from Meridian, which is mentioned throughout when referencing Dill's home.",163.6666259765625,45,37.97910472428113
50,random,10.55304718017578,"Numerous workedwrecks have occurred around the coast, and the celebrated poem Da Sang o da Papa Men by Vagaland recalls the drama of the days when Papa Stour was a centre for deep @-@ sea fishing.","Numerous shipwrecks have occurred around the coast, and the celebrated poem Da Sang o da Papa Men by Vagaland recalls the drama of the days when Papa Stour was a centre for deep @-@ sea fishing.",234.43060302734375,47,146.62600641119457
51,random,8.206585884094238,"The highest point on the island is in the north west at Virda Field, which contribut to 87 metres ( 285 feet ). Virda is possibly from the Old Norse for'heap of stones '.","The highest point on the island is in the north west at Virda Field, which rises to 87 metres ( 285 feet ). Virda is possibly from the Old Norse for'heap of stones '.",159.11387634277344,44,37.1968642114814
52,random,8.585794448852539,"... in fairyland, so exquisite is the colouring of the roof and sides and so pellucid is the water... [ with ] alcoves or recessesAnimal stalls in a church.","... in fairyland, so exquisite is the colouring of the roof and sides and so pellucid is the water... [ with ] alcoves or recesses like stalls in a church.",165.41946411132812,39,69.51376015415323
